Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,med_household_income,total_pop,race_white,race_black,race_native,race_asian,race_pi,other_race,mixed_race,workers_over16,commute_car,drive_alone,commute_carpool,public_transport,commute_motorcyle,commute_bicycle,commute_walk,commute_other,commute_wfh,avg_commute_min,pop_density,area_land
06037542200,14000US06037542200,Census Tract 5422,"Census Tract 5422, Los Angeles County, California",ca,140,00,ACSSF,0005557,06,037,542200,45985,7539,2684,1711,0,0,0,3023,121,2749,2452,2063,389,181,0,0,57,30,29,34,14698.35,0.512914732
06037542401,14000US06037542401,Census Tract 5424.01,"Census Tract 5424.01, Los Angeles County, California",ca,140,00,ACSSF,0005558,06,037,542401,47958,4630,1568,1483,0,70,0,1367,142,1781,1517,1348,169,128,17,2,43,0,74,30,9271.534,0.499377989
06037542402,14000US06037542402,Census Tract 5424.02,"Census Tract 5424.02, Los Angeles County, California",ca,140,00,ACSSF,0005559,06,037,542402,61849,3217,1021,1086,0,18,0,1070,22,1350,1183,1046,137,103,0,0,32,12,20,31,5315.248,0.60523987
06037542501,14000US06037542501,Census Tract 5425.01,"Census Tract 5425.01, Los Angeles County, California",ca,140,00,ACSSF,0005560,06,037,542501,50559,4666,1390,2580,0,9,59,617,11,1687,1530,1227,303,66,49,0,0,0,42,30,20926.68,0.222968987
06037542502,14000US06037542502,Census Tract 5425.02,"Census Tract 5425.02, Los Angeles County, California",ca,140,00,ACSSF,0005561,06,037,542502,35945,5056,1968,1851,53,17,0,1135,32,2042,1711,1450,261,285,4,0,30,12,0,31,13289.43,0.380452728
06037542601,14000US06037542601,Census Tract 5426.01,"Census Tract 5426.01, Los Angeles County, California",ca,140,00,ACSSF,0005562,06,037,542601,35909,3245,1434,544,6,42,12,1166,41,1206,1075,947,128,85,0,0,12,17,17,31,15226.67,0.213112957
06037542602,14000US06037542602,Census Tract 5426.02,"Census Tract 5426.02, Los Angeles County, California",ca,140,00,ACSSF,0005563,06,037,542602,55417,6084,2818,1334,0,0,0,1831,101,2633,2204,1805,399,313,0,0,46,36,34,33,18065.27,0.33677878
06037542700,14000US06037542700,Census Tract 5427,"Census Tract 5427, Los Angeles County, California",ca,140,00,ACSSF,0005564,06,037,542700,64118,6373,2490,1378,124,0,0,2235,146,2855,2621,2066,555,147,0,19,29,16,23,30,16892.48,0.377268543
06037542800,14000US06037542800,Census Tract 5428,"Census Tract 5428, Los Angeles County, California",ca,140,00,ACSSF,0005565,06,037,542800,54967,3019,1034,1339,25,46,0,502,73,1234,1156,1080,76,36,5,0,0,0,37,32,10070.44,0.299788262
06037542900,14000US06037542900,Census Tract 5429,"Census Tract 5429, Los Angeles County, California",ca,140,00,ACSSF,0005566,06,037,542900,53952,3292,1254,455,0,21,10,1502,50,1244,1140,934,206,54,0,0,0,0,50,28,10563.22,0.31164739
06037543000,14000US06037543000,Census Tract 5430,"Census Tract 5430, Los Angeles County, California",ca,140,00,ACSSF,0005567,06,037,543000,67639,4459,1151,2440,0,11,7,679,171,1803,1736,1534,202,58,0,0,0,0,9,32,8783.013,0.507684592
06037543100,14000US06037543100,Census Tract 5431,"Census Tract 5431, Los Angeles County, California",ca,140,00,ACSSF,0005568,06,037,543100,59120,7161,1766,3679,22,99,0,1435,160,3115,2768,2478,290,158,0,0,29,0,160,30,6426.658,1.114265008
06037543201,14000US06037543201,Census Tract 5432.01,"Census Tract 5432.01, Los Angeles County, California",ca,140,00,ACSSF,0005569,06,037,543201,53320,4024,1576,1467,6,5,0,874,96,1396,1294,1127,167,38,0,15,11,0,38,28,10354.16,0.388636164
06037543202,14000US06037543202,Census Tract 5432.02,"Census Tract 5432.02, Los Angeles County, California",ca,140,00,ACSSF,0005570,06,037,543202,47569,5442,2588,784,0,87,167,1803,13,1759,1502,1191,311,95,0,12,21,0,129,35,4641.632,1.172432459
06037543304,14000US06037543304,Census Tract 5433.04,"Census Tract 5433.04, Los Angeles County, California",ca,140,00,ACSSF,0005571,06,037,543304,83848,6217,549,5205,0,126,0,178,159,2621,2382,2165,217,26,1,9,31,132,40,29,10000.23,0.621685892
06037543305,14000US06037543305,Census Tract 5433.05,"Census Tract 5433.05, Los Angeles County, California",ca,140,00,ACSSF,0005572,06,037,543305,63722,3356,1015,1022,0,82,0,1083,154,1725,1669,1512,157,18,10,0,6,0,22,40,1043.836,3.215063159
06037543306,14000US06037543306,Census Tract 5433.06,"Census Tract 5433.06, Los Angeles County, California",ca,140,00,ACSSF,0005573,06,037,543306,88424,7862,2382,1058,0,3125,350,734,213,3767,3352,2925,427,99,0,21,69,168,58,29,4631.131,1.697641456
06037543321,14000US06037543321,Census Tract 5433.21,"Census Tract 5433.21, Los Angeles County, California",ca,140,00,ACSSF,0005574,06,037,543321,85465,5619,902,3363,47,644,15,240,408,2687,2476,2419,57,64,0,11,7,0,129,32,2981.68,1.884507959
06037543322,14000US06037543322,Census Tract 5433.22,"Census Tract 5433.22, Los Angeles County, California",ca,140,00,ACSSF,0005575,06,037,543322,97857,7590,557,5508,78,467,383,215,382,3354,3035,2999,36,217,0,15,15,0,72,36,10008.71,0.758339807
06037543400,14000US06037543400,Census Tract 5434,"Census Tract 5434, Los Angeles County, California",ca,140,00,ACSSF,0005576,06,037,543400,88558,4027,1652,762,27,597,51,764,174,1741,1604,1407,197,28,0,21,50,18,20,26,3567.109,1.128925308
06037543501,14000US06037543501,Census Tract 5435.01,"Census Tract 5435.01, Los Angeles County, California",ca,140,00,ACSSF,0005577,06,037,543501,61997,6870,1466,384,64,3685,242,613,416,3360,2943,2651,292,125,26,4,89,72,101,22,6687.116,1.027348775
06037543502,14000US06037543502,Census Tract 5435.02,"Census Tract 5435.02, Los Angeles County, California",ca,140,00,ACSSF,0005578,06,037,543502,63582,4424,1493,123,34,1174,0,1456,144,1677,1580,1476,104,21,0,0,8,51,17,25,10409.04,0.425015097
06037543503,14000US06037543503,Census Tract 5435.03,"Census Tract 5435.03, Los Angeles County, California",ca,140,00,ACSSF,0005579,06,037,543503,74107,5809,1765,583,0,2327,53,886,195,2787,2597,2349,248,17,23,10,97,8,35,23,9045.884,0.642170543
06037543601,14000US06037543601,Census Tract 5436.01,"Census Tract 5436.01, Los Angeles County, California",ca,140,00,ACSSF,0005580,06,037,543601,72024,3768,961,304,25,1482,101,692,203,1625,1550,1435,115,33,0,0,25,8,9,26,15018.54,0.250889966
06037543602,14000US06037543602,Census Tract 5436.02,"Census Tract 5436.02, Los Angeles County, California",ca,140,00,ACSSF,0005581,06,037,543602,69597,7955,2499,559,0,3051,0,1424,422,3854,3407,2883,524,38,0,0,163,80,166,28,12668.28,0.627946539
06037543603,14000US06037543603,Census Tract 5436.03,"Census Tract 5436.03, Los Angeles County, California",ca,140,00,ACSSF,0005582,06,037,543603,66927,4349,1526,1188,0,1129,27,257,222,1983,1876,1704,172,32,0,0,5,0,70,31,7620.152,0.570723494
06037543604,14000US06037543604,Census Tract 5436.04,"Census Tract 5436.04, Los Angeles County, California",ca,140,00,ACSSF,0005583,06,037,543604,97448,5395,1787,188,0,2362,0,783,275,2660,2480,2307,173,96,0,19,16,18,31,27,5367.876,1.005052919
06037543701,14000US06037543701,Census Tract 5437.01,"Census Tract 5437.01, Los Angeles County, California",ca,140,00,ACSSF,0005584,06,037,543701,90750,3193,904,0,137,1012,309,804,27,1437,1256,994,262,91,0,5,6,55,24,28,13013.72,0.245356349
06037543702,14000US06037543702,Census Tract 5437.02,"Census Tract 5437.02, Los Angeles County, California",ca,140,00,ACSSF,0005585,06,037,543702,70469,6945,2214,541,10,2228,92,1576,284,3285,2888,2322,566,131,25,0,61,93,87,26,13673.73,0.507908145
06037543703,14000US06037543703,Census Tract 5437.03,"Census Tract 5437.03, Los Angeles County, California",ca,140,00,ACSSF,0005586,06,037,543703,93533,3326,1490,53,0,768,58,610,347,1635,1530,1381,149,52,0,0,0,14,39,25,8467.574,0.392792553
06037543801,14000US06037543801,Census Tract 5438.01,"Census Tract 5438.01, Los Angeles County, California",ca,140,00,ACSSF,0005587,06,037,543801,77892,5228,1403,354,50,1627,221,1290,283,2263,2164,1897,267,8,0,0,31,27,33,26,6262.045,0.83487105
06037543802,14000US06037543802,Census Tract 5438.02,"Census Tract 5438.02, Los Angeles County, California",ca,140,00,ACSSF,0005588,06,037,543802,74289,6337,1470,595,48,2599,154,1111,360,3158,2779,2166,613,200,0,100,37,13,29,28,12104.43,0.523527136
06037543903,14000US06037543903,Census Tract 5439.03,"Census Tract 5439.03, Los Angeles County, California",ca,140,00,ACSSF,0005589,06,037,543903,73403,3670,1104,219,40,1324,28,717,238,1856,1744,1599,145,10,0,0,34,8,60,27,7085.173,0.517983095
06037543905,14000US06037543905,Census Tract 5439.05,"Census Tract 5439.05, Los Angeles County, California",ca,140,00,ACSSF,0005590,06,037,543905,64313,4673,2178,605,19,448,126,1228,69,1909,1589,1443,146,232,0,0,32,25,31,32,4413.005,1.058915717
06037544001,14000US06037544001,Census Tract 5440.01,"Census Tract 5440.01, Los Angeles County, California",ca,140,00,ACSSF,0005591,06,037,544001,61546,4838,2890,307,0,569,182,570,320,2230,2029,1808,221,107,14,0,0,0,80,30,6755.95,0.716109495
06037544002,14000US06037544002,Census Tract 5440.02,"Census Tract 5440.02, Los Angeles County, California",ca,140,00,ACSSF,0005592,06,037,544002,81856,3339,1540,238,11,495,51,825,179,1631,1452,1232,220,61,14,0,32,34,38,30,5404.096,0.617864639
06037550000,14000US06037550000,Census Tract 5500,"Census Tract 5500, Los Angeles County, California",ca,140,00,ACSSF,0005593,06,037,550000,83125,2024,1164,303,46,223,2,257,29,357,307,294,13,14,0,2,0,0,34,36,6716.829,0.30133267
06037550100,14000US06037550100,Census Tract 5501,"Census Tract 5501, Los Angeles County, California",ca,140,00,ACSSF,0005594,06,037,550100,71133,7441,3457,330,0,616,0,2810,228,3519,3151,2838,313,154,18,46,38,22,90,31,11687.53,0.636661251
06037550201,14000US06037550201,Census Tract 5502.01,"Census Tract 5502.01, Los Angeles County, California",ca,140,00,ACSSF,0005595,06,037,550201,64250,2881,1485,110,14,223,51,907,91,1281,1207,1059,148,11,6,8,12,13,24,32,13988.96,0.205948058
06037550202,14000US06037550202,Census Tract 5502.02,"Census Tract 5502.02, Los Angeles County, California",ca,140,00,ACSSF,0005596,06,037,550202,70676,5725,2838,337,77,436,8,1779,250,2592,2373,2203,170,77,0,0,59,68,15,31,11767.09,0.486526192
06037550300,14000US06037550300,Census Tract 5503,"Census Tract 5503, Los Angeles County, California",ca,140,00,ACSSF,0005597,06,037,550300,68289,8416,3412,70,55,1231,26,3362,260,4066,3707,3221,486,191,0,0,75,13,80,32,8850.453,0.950911742
06037550400,14000US06037550400,Census Tract 5504,"Census Tract 5504, Los Angeles County, California",ca,140,00,ACSSF,0005598,06,037,550400,81563,1282,775,0,2,77,35,345,48,584,547,476,71,6,6,0,8,5,12,35,4072.783,0.314772501
06037550500,14000US06037550500,Census Tract 5505,"Census Tract 5505, Los Angeles County, California",ca,140,00,ACSSF,0005599,06,037,550500,84315,8192,5124,75,184,693,0,1855,261,4193,3919,3351,568,0,62,0,38,0,174,31,8246.722,0.993364448
06037550601,14000US06037550601,Census Tract 5506.01,"Census Tract 5506.01, Los Angeles County, California",ca,140,00,ACSSF,0005600,06,037,550601,72261,5880,3366,79,24,354,0,1815,242,2830,2615,2289,326,35,0,30,37,38,75,29,12993.34,0.452539548
06037550602,14000US06037550602,Census Tract 5506.02,"Census Tract 5506.02, Los Angeles County, California",ca,140,00,ACSSF,0005601,06,037,550602,88750,4357,3146,31,9,334,0,726,111,2104,1948,1688,260,81,0,0,0,12,63,25,7640.32,0.570264032
06037550700,14000US06037550700,Census Tract 5507,"Census Tract 5507, Los Angeles County, California",ca,140,00,ACSSF,0005602,06,037,550700,98315,6360,4546,103,13,689,0,787,222,2717,2523,2189,334,91,0,12,26,16,49,37,7631.241,0.833416217
06037550800,14000US06037550800,Census Tract 5508,"Census Tract 5508, Los Angeles County, California",ca,140,00,ACSSF,0005603,06,037,550800,81204,7668,4923,180,11,392,0,1806,356,3997,3668,3180,488,59,0,0,92,29,149,30,6943.524,1.104338321
06037550901,14000US06037550901,Census Tract 5509.01,"Census Tract 5509.01, Los Angeles County, California",ca,140,00,ACSSF,0005604,06,037,550901,60500,4008,2660,136,0,346,0,591,275,1809,1538,1382,156,67,0,13,83,22,86,35,9221.452,0.434638693
06037550902,14000US06037550902,Census Tract 5509.02,"Census Tract 5509.02, Los Angeles County, California",ca,140,00,ACSSF,0005605,06,037,550902,57036,5768,3600,91,8,355,9,1562,143,2905,2601,2317,284,88,5,7,117,0,87,32,15439.36,0.373590534
06037551000,14000US06037551000,Census Tract 5510,"Census Tract 5510, Los Angeles County, California",ca,140,00,ACSSF,0005606,06,037,551000,86068,7311,3948,177,70,916,0,1793,407,3122,2735,2316,419,107,0,0,14,80,186,32,8031.94,0.910240897
06037551101,14000US06037551101,Census Tract 5511.01,"Census Tract 5511.01, Los Angeles County, California",ca,140,00,ACSSF,0005607,06,037,551101,50757,4027,1635,206,0,527,0,1577,82,1616,1472,1191,281,68,0,23,18,0,35,32,6184.735,0.651119233
06037551102,14000US06037551102,Census Tract 5511.02,"Census Tract 5511.02, Los Angeles County, California",ca,140,00,ACSSF,0005608,06,037,551102,60084,5405,2580,309,10,424,0,1843,239,2628,2152,1929,223,250,44,15,120,10,37,33,8528.085,0.633788265
06037551201,14000US06037551201,Census Tract 5512.01,"Census Tract 5512.01, Los Angeles County, California",ca,140,00,ACSSF,0005609,06,037,551201,60810,3302,1995,178,42,257,0,816,14,1629,1516,1372,144,44,0,25,1,0,43,33,10843.16,0.304523805
06037551202,14000US06037551202,Census Tract 5512.02,"Census Tract 5512.02, Los Angeles County, California",ca,140,00,ACSSF,0005610,06,037,551202,72090,7829,5058,344,74,389,0,1883,81,3567,3221,2977,244,114,0,0,61,0,171,31,14472.54,0.540955402
06037551300,14000US06037551300,Census Tract 5513,"Census Tract 5513, Los Angeles County, California",ca,140,00,ACSSF,0005611,06,037,551300,51793,5421,3696,217,0,302,0,1157,49,2640,2351,2232,119,61,5,0,134,10,79,30,9175.579,0.590807371
06037551401,14000US06037551401,Census Tract 5514.01,"Census Tract 5514.01, Los Angeles County, California",ca,140,00,ACSSF,0005612,06,037,551401,61364,4642,3264,212,29,278,0,811,48,2084,1809,1574,235,25,48,21,18,0,163,32,16427.29,0.282578529
06037551402,14000US06037551402,Census Tract 5514.02,"Census Tract 5514.02, Los Angeles County, California",ca,140,00,ACSSF,0005613,06,037,551402,76057,4652,2971,188,79,289,1,979,145,2291,2134,1915,219,36,0,10,0,34,77,32,10401.7,0.447234505
06037551501,14000US06037551501,Census Tract 5515.01,"Census Tract 5515.01, Los Angeles County, California",ca,140,00,ACSSF,0005614,06,037,551501,70877,4700,3032,277,35,237,6,964,149,2160,1955,1792,163,85,0,8,11,25,76,30,8408.738,0.558942358
06037551502,14000US06037551502,Census Tract 5515.02,"Census Tract 5515.02, Los Angeles County, California",ca,140,00,ACSSF,0005615,06,037,551502,82908,4534,2264,17,8,405,0,1758,82,2152,2009,1818,191,52,0,0,26,21,44,27,10665.22,0.425120116
06037551600,14000US06037551600,Census Tract 5516,"Census Tract 5516, Los Angeles County, California",ca,140,00,ACSSF,0005616,06,037,551600,,31,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,87.95133,0.352467656
06037551700,14000US06037551700,Census Tract 5517,"Census Tract 5517, Los Angeles County, California",ca,140,00,ACSSF,0005617,06,037,551700,65046,6186,3508,190,6,269,66,1997,150,2651,2404,1969,435,25,0,57,33,8,124,30,12351.66,0.500823556
06037551800,14000US06037551800,Census Tract 5518,"Census Tract 5518, Los Angeles County, California",ca,140,00,ACSSF,0005618,06,037,551800,69784,7717,2764,539,0,594,0,3635,185,4283,3835,3503,332,215,0,10,65,0,158,30,9084.509,0.849468028
06037551900,14000US06037551900,Census Tract 5519,"Census Tract 5519, Los Angeles County, California",ca,140,00,ACSSF,0005619,06,037,551900,69519,5199,2035,346,11,965,0,1734,108,2492,2338,2142,196,34,0,0,21,16,83,34,8737.95,0.594990788
06037552001,14000US06037552001,Census Tract 5520.01,"Census Tract 5520.01, Los Angeles County, California",ca,140,00,ACSSF,0005620,06,037,552001,82386,4269,1864,179,72,567,0,1486,101,1884,1760,1568,192,39,14,0,27,0,44,32,13772.84,0.309957807
06037552002,14000US06037552002,Census Tract 5520.02,"Census Tract 5520.02, Los Angeles County, California",ca,140,00,ACSSF,0005621,06,037,552002,65694,3489,1190,327,11,645,3,1213,100,1499,1405,1192,213,38,0,0,6,0,50,30,12793.3,0.272720955
06037552100,14000US06037552100,Census Tract 5521,"Census Tract 5521, Los Angeles County, California",ca,140,00,ACSSF,0005622,06,037,552100,53393,6527,2275,314,0,923,0,2881,134,2699,2516,2338,178,74,0,8,18,19,64,34,11563.91,0.564428484
06037552200,14000US06037552200,Census Tract 5522,"Census Tract 5522, Los Angeles County, California",ca,140,00,ACSSF,0005623,06,037,552200,47893,5640,2044,289,25,388,0,2830,64,2623,2417,2149,268,99,0,28,26,14,39,29,8648.858,0.652109199
06037552301,14000US06037552301,Census Tract 5523.01,"Census Tract 5523.01, Los Angeles County, California",ca,140,00,ACSSF,0005624,06,037,552301,87438,4375,2187,197,3,815,72,908,193,2249,2041,1861,180,103,18,8,40,9,30,33,9070.865,0.482313432
06037552302,14000US06037552302,Census Tract 5523.02,"Census Tract 5523.02, Los Angeles County, California",ca,140,00,ACSSF,0005625,06,037,552302,64961,4119,1528,321,0,874,7,1350,39,2172,1978,1806,172,89,0,44,43,0,18,35,11095.3,0.3712384
06037552400,14000US06037552400,Census Tract 5524,"Census Tract 5524, Los Angeles County, California",ca,140,00,ACSSF,0005626,06,037,552400,65833,2548,1144,123,28,183,0,1012,58,1157,1106,1012,94,23,6,0,0,22,0,31,7044.081,0.361722139
06037552601,14000US06037552601,Census Tract 5526.01,"Census Tract 5526.01, Los Angeles County, California",ca,140,00,ACSSF,0005627,06,037,552601,65917,5245,2568,65,13,289,0,2027,283,2478,2274,2069,205,60,17,43,0,8,76,28,19095.96,0.274665365
06037552602,14000US06037552602,Census Tract 5526.02,"Census Tract 5526.02, Los Angeles County, California",ca,140,00,ACSSF,0005628,06,037,552602,56932,4725,1776,220,0,1474,0,1197,58,1794,1569,1437,132,75,0,0,8,42,100,31,8902.012,0.530778907
06037552700,14000US06037552700,Census Tract 5527,"Census Tract 5527, Los Angeles County, California",ca,140,00,ACSSF,0005629,06,037,552700,71119,7208,3676,53,81,726,12,2514,146,3314,3194,2913,281,16,0,0,19,0,85,32,13572.89,0.531058445
06037552800,14000US06037552800,Census Tract 5528,"Census Tract 5528, Los Angeles County, California",ca,140,00,ACSSF,0005630,06,037,552800,74167,6168,2300,89,0,939,19,2616,205,2842,2595,2432,163,135,6,0,15,49,42,32,12347.84,0.499520461
06037552900,14000US06037552900,Census Tract 5529,"Census Tract 5529, Los Angeles County, California",ca,140,00,ACSSF,0005631,06,037,552900,61771,6833,2253,462,38,1242,195,2463,180,3027,2783,2396,387,20,0,59,35,27,103,28,13509.52,0.505791533
06037553000,14000US06037553000,Census Tract 5530,"Census Tract 5530, Los Angeles County, California",ca,140,00,ACSSF,0005632,06,037,553000,75202,5030,2654,102,6,317,0,1746,205,2360,2220,2030,190,14,13,12,0,41,60,29,10306.04,0.488063265
06037553100,14000US06037553100,Census Tract 5531,"Census Tract 5531, Los Angeles County, California",ca,140,00,ACSSF,0005633,06,037,553100,67173,6941,2514,839,82,1011,184,1856,455,3089,2733,2522,211,142,0,0,89,53,72,32,9052.291,0.766767259
06037553200,14000US06037553200,Census Tract 5532,"Census Tract 5532, Los Angeles County, California",ca,140,00,ACSSF,0005634,06,037,553200,81042,7508,2872,432,38,635,0,3319,212,3570,3383,3037,346,26,0,10,25,34,92,32,10448,0.718606418
06037553300,14000US06037553300,Census Tract 5533,"Census Tract 5533, Los Angeles County, California",ca,140,00,ACSSF,0005635,06,037,553300,49891,3092,1187,49,2,331,23,1348,152,1398,1306,1055,251,0,0,32,15,7,38,29,9524.291,0.324643589
06037553400,14000US06037553400,Census Tract 5534,"Census Tract 5534, Los Angeles County, California",ca,140,00,ACSSF,0005636,06,037,553400,65833,3629,2054,87,4,197,279,916,92,1751,1703,1347,356,32,0,0,10,0,6,31,12819.1,0.283093204
06037553502,14000US06037553502,Census Tract 5535.02,"Census Tract 5535.02, Los Angeles County, California",ca,140,00,ACSSF,0005637,06,037,553502,62467,4268,2130,523,0,155,0,1376,84,2119,1960,1779,181,54,0,0,18,0,87,25,8734.396,0.488642805
06037553503,14000US06037553503,Census Tract 5535.03,"Census Tract 5535.03, Los Angeles County, California",ca,140,00,ACSSF,0005638,06,037,553503,50000,2883,1591,352,0,79,0,788,73,1291,1135,930,205,75,3,0,31,37,10,33,17641.74,0.16341929
06037553504,14000US06037553504,Census Tract 5535.04,"Census Tract 5535.04, Los Angeles County, California",ca,140,00,ACSSF,0005639,06,037,553504,55125,6039,3286,571,0,221,0,1720,241,2672,2468,1937,531,28,25,35,55,28,33,26,24489.36,0.246596895
06037553601,14000US06037553601,Census Tract 5536.01,"Census Tract 5536.01, Los Angeles County, California",ca,140,00,ACSSF,0005640,06,037,553601,45250,4766,2599,418,36,138,126,1330,119,1927,1674,1513,161,151,0,8,53,0,41,30,5821.771,0.818651283
06037553602,14000US06037553602,Census Tract 5536.02,"Census Tract 5536.02, Los Angeles County, California",ca,140,00,ACSSF,0005641,06,037,553602,68466,5016,2596,1183,64,75,67,913,118,2494,2265,1782,483,71,0,0,59,18,81,35,21527.08,0.233008802
06037553701,14000US06037553701,Census Tract 5537.01,"Census Tract 5537.01, Los Angeles County, California",ca,140,00,ACSSF,0005642,06,037,553701,49423,4139,2797,87,5,9,0,1155,86,1759,1590,1370,220,35,0,0,12,18,104,29,10761.72,0.384604099
06037553702,14000US06037553702,Census Tract 5537.02,"Census Tract 5537.02, Los Angeles County, California",ca,140,00,ACSSF,0005643,06,037,553702,51476,4668,2276,298,0,56,0,1995,43,1725,1535,1281,254,94,0,0,11,9,76,26,14517.47,0.321543575
06037553801,14000US06037553801,Census Tract 5538.01,"Census Tract 5538.01, Los Angeles County, California",ca,140,00,ACSSF,0005644,06,037,553801,53571,4483,1793,642,0,84,195,1753,16,1917,1602,1350,252,88,0,55,28,21,123,27,8967.129,0.499937065
06037553802,14000US06037553802,Census Tract 5538.02,"Census Tract 5538.02, Los Angeles County, California",ca,140,00,ACSSF,0005645,06,037,553802,41714,6467,3532,739,45,211,0,1767,173,2599,2298,2044,254,47,0,10,88,27,129,26,9625.724,0.671845584
06037553901,14000US06037553901,Census Tract 5539.01,"Census Tract 5539.01, Los Angeles County, California",ca,140,00,ACSSF,0005646,06,037,553901,71154,6737,3702,266,0,394,0,1897,478,2897,2667,2341,326,76,0,10,52,0,92,31,13659,0.493227768
06037553902,14000US06037553902,Census Tract 5539.02,"Census Tract 5539.02, Los Angeles County, California",ca,140,00,ACSSF,0005647,06,037,553902,52637,5310,2239,504,45,150,69,2141,162,2603,2313,1915,398,65,0,44,83,0,98,26,13025.89,0.407649765
06037554001,14000US06037554001,Census Tract 5540.01,"Census Tract 5540.01, Los Angeles County, California",ca,140,00,ACSSF,0005648,06,037,554001,55703,3627,1693,215,9,482,0,1218,10,1442,1388,1228,160,0,0,0,0,0,54,25,8676.04,0.418047883
06037554002,14000US06037554002,Census Tract 5540.02,"Census Tract 5540.02, Los Angeles County, California",ca,140,00,ACSSF,0005649,06,037,554002,56452,5843,1865,579,25,877,0,2381,116,2575,2416,2139,277,57,0,23,14,0,65,31,11919.1,0.490221576
06037554101,14000US06037554101,Census Tract 5541.01,"Census Tract 5541.01, Los Angeles County, California",ca,140,00,ACSSF,0005650,06,037,554101,42969,3655,1020,297,37,325,13,1882,81,1583,1355,1250,105,129,0,10,61,0,28,29,19974.95,0.182979226
06037554103,14000US06037554103,Census Tract 5541.03,"Census Tract 5541.03, Los Angeles County, California",ca,140,00,ACSSF,0005651,06,037,554103,81480,1523,389,177,0,247,0,639,71,764,736,702,34,11,3,6,0,8,0,30,10702.26,0.142306451
06037554104,14000US06037554104,Census Tract 5541.04,"Census Tract 5541.04, Los Angeles County, California",ca,140,00,ACSSF,0005652,06,037,554104,63625,2505,565,398,10,380,0,960,192,1109,936,785,151,51,0,0,14,84,24,34,17800.58,0.140725749
06037554105,14000US06037554105,Census Tract 5541.05,"Census Tract 5541.05, Los Angeles County, California",ca,140,00,ACSSF,0005653,06,037,554105,42688,4569,1243,1093,54,429,0,1524,226,1989,1838,1569,269,101,0,8,19,11,12,34,35095.54,0.130187476
06037554201,14000US06037554201,Census Tract 5542.01,"Census Tract 5542.01, Los Angeles County, California",ca,140,00,ACSSF,0005654,06,037,554201,83682,4671,1602,222,0,466,0,2136,245,2020,1849,1747,102,21,0,23,35,7,85,29,12457.08,0.374967374
06037554203,14000US06037554203,Census Tract 5542.03,"Census Tract 5542.03, Los Angeles County, California",ca,140,00,ACSSF,0005655,06,037,554203,51667,3671,1744,183,19,280,134,1078,233,1773,1608,1403,205,65,0,29,0,4,67,30,13894.47,0.264205857
06037554204,14000US06037554204,Census Tract 5542.04,"Census Tract 5542.04, Los Angeles County, California",ca,140,00,ACSSF,0005656,06,037,554204,37405,4417,1374,544,0,456,0,1774,269,1828,1736,1558,178,34,0,6,13,24,15,29,17350.18,0.254579558
06037554301,14000US06037554301,Census Tract 5543.01,"Census Tract 5543.01, Los Angeles County, California",ca,140,00,ACSSF,0005657,06,037,554301,60114,3348,790,516,0,337,0,1666,39,1614,1523,1447,76,7,0,0,59,0,25,30,12835.05,0.260848313
06037554302,14000US06037554302,Census Tract 5543.02,"Census Tract 5543.02, Los Angeles County, California",ca,140,00,ACSSF,0005658,06,037,554302,53789,4400,637,765,6,859,77,1878,178,2019,1796,1618,178,75,0,0,38,24,86,27,15868.9,0.277271941
06037554403,14000US06037554403,Census Tract 5544.03,"Census Tract 5544.03, Los Angeles County, California",ca,140,00,ACSSF,0005659,06,037,554403,42440,5588,1252,1256,6,582,19,2246,227,2568,2252,2066,186,35,0,51,20,93,117,27,17148.34,0.325862514
06037554404,14000US06037554404,Census Tract 5544.04,"Census Tract 5544.04, Los Angeles County, California",ca,140,00,ACSSF,0005660,06,037,554404,46679,4096,1145,891,10,671,0,1164,215,1779,1586,1511,75,88,0,15,58,0,32,33,12590.59,0.325322357
06037554405,14000US06037554405,Census Tract 5544.05,"Census Tract 5544.05, Los Angeles County, California",ca,140,00,ACSSF,0005661,06,037,554405,47934,3045,727,845,20,358,13,947,135,1387,1319,1102,217,13,0,0,7,22,26,31,10302.17,0.295568937
06037554406,14000US06037554406,Census Tract 5544.06,"Census Tract 5544.06, Los Angeles County, California",ca,140,00,ACSSF,0005662,06,037,554406,75685,5030,2069,500,13,1182,0,1096,170,2147,1995,1849,146,34,19,14,0,0,85,30,11807.71,0.425992707
06037554511,14000US06037554511,Census Tract 5545.11,"Census Tract 5545.11, Los Angeles County, California",ca,140,00,ACSSF,0005663,06,037,554511,89342,4180,938,238,0,2749,73,62,120,1777,1561,1479,82,47,0,0,18,0,151,37,4650.046,0.898915748
06037554512,14000US06037554512,Census Tract 5545.12,"Census Tract 5545.12, Los Angeles County, California",ca,140,00,ACSSF,0005664,06,037,554512,118661,6231,1132,264,0,4451,0,171,213,2571,2253,2041,212,133,0,8,17,12,148,33,4210.103,1.48001149
